Year,NOC,Gold,Silver,Bronze,Total,Historical_Total_Medals,Historical_Gold_Medals,Is_Host,Participant_Count,Is_Participated,Previous_Medals,Previous_Participants,Past_Medal_Efficiency,Previous_Gold,Previous_Silver,Previous_Bronze,Previous_Total
2024,Germany,12.0,13.0,8.0,33.0,1402.0,445.0,0,647.0,1,37.0,597.0,0.06197654941373534,10.0,11.0,16.0,37.0
1896,Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1900,Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
1960,Ghana,0.0,1.0,0.0,1.0,0.0,0.0,0,15.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,Ghana,0.0,0.0,1.0,1.0,1.0,0.0,0,40.0,1,1.0,15.0,0.06666666666666667,0.0,1.0,0.0,1.0
1968,Ghana,0.0,0.0,0.0,0.0,2.0,0.0,0,36.0,1,1.0,40.0,0.025,0.0,0.0,1.0,1.0
1972,Ghana,0.0,0.0,1.0,1.0,2.0,0.0,0,41.0,1,0.0,36.0,0.0,0.0,0.0,0.0,0.0
1976,Ghana,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0,1.0,41.0,0.024390243902439025,0.0,0.0,1.0,1.0
1980,Ghana,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,Ghana,0.0,0.0,0.0,0.0,3.0,0.0,0,27.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,Ghana,0.0,0.0,0.0,0.0,3.0,0.0,0,21.0,1,0.0,27.0,0.0,0.0,0.0,0.0,0.0
1992,Ghana,0.0,0.0,1.0,1.0,3.0,0.0,0,41.0,1,0.0,21.0,0.0,0.0,0.0,0.0,0.0
1996,Ghana,0.0,0.0,0.0,0.0,4.0,0.0,0,40.0,1,1.0,41.0,0.024390243902439025,0.0,0.0,1.0,1.0
2000,Ghana,0.0,0.0,0.0,0.0,4.0,0.0,0,28.0,1,0.0,40.0,0.0,0.0,0.0,0.0,0.0
2004,Ghana,0.0,0.0,0.0,0.0,4.0,0.0,0,29.0,1,0.0,28.0,0.0,0.0,0.0,0.0,0.0
2008,Ghana,0.0,0.0,0.0,0.0,4.0,0.0,0,9.0,1,0.0,29.0,0.0,0.0,0.0,0.0,0.0
2012,Ghana,0.0,0.0,0.0,0.0,4.0,0.0,0,7.0,1,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2016,Ghana,0.0,0.0,0.0,0.0,4.0,0.0,0,15.0,1,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2020,Ghana,0.0,0.0,1.0,1.0,4.0,0.0,0,16.0,1,0.0,15.0,0.0,0.0,0.0,0.0,0.0
2024,Ghana,0.0,0.0,0.0,0.0,5.0,0.0,0,11.0,1,1.0,16.0,0.0625,0.0,0.0,1.0,1.0
1896,Great Britain,2.0,3.0,2.0,7.0,0.0,0.0,0,25.0,1,,0.0,0.0,0.0,0.0,0.0,0.0
1900,Great Britain,15.0,7.0,9.0,31.0,7.0,2.0,0,146.0,1,7.0,25.0,0.28,2.0,3.0,2.0,7.0
1904,Great Britain,1.0,1.0,0.0,2.0,38.0,17.0,0,6.0,1,31.0,146.0,0.21232876712328766,15.0,7.0,9.0,31.0
1908,Great Britain,56.0,51.0,39.0,146.0,40.0,18.0,1,972.0,1,2.0,6.0,0.3333333333333333,1.0,1.0,0.0,2.0
1912,Great Britain,10.0,15.0,16.0,41.0,186.0,74.0,0,461.0,1,146.0,972.0,0.15020576131687244,56.0,51.0,39.0,146.0
1920,Great Britain,14.0,15.0,13.0,42.0,227.0,84.0,0,345.0,1,41.0,461.0,0.08893709327548807,10.0,15.0,16.0,41.0
1924,Great Britain,9.0,13.0,12.0,34.0,269.0,98.0,0,428.0,1,42.0,345.0,0.12173913043478261,14.0,15.0,13.0,42.0
1928,Great Britain,3.0,10.0,7.0,20.0,303.0,107.0,0,354.0,1,34.0,428.0,0.0794392523364486,9.0,13.0,12.0,34.0
1932,Great Britain,5.0,7.0,5.0,17.0,323.0,110.0,0,170.0,1,20.0,354.0,0.05649717514124294,3.0,10.0,7.0,20.0
1936,Great Britain,4.0,7.0,3.0,14.0,340.0,115.0,0,250.0,1,17.0,170.0,0.1,5.0,7.0,5.0,17.0
1948,Great Britain,3.0,14.0,6.0,23.0,354.0,119.0,1,590.0,1,14.0,250.0,0.056,4.0,7.0,3.0,14.0
1952,Great Britain,1.0,2.0,8.0,11.0,377.0,122.0,0,401.0,1,23.0,590.0,0.03898305084745763,3.0,14.0,6.0,23.0
1956,Great Britain,6.0,7.0,11.0,24.0,388.0,123.0,0,283.0,1,11.0,401.0,0.02743142144638404,1.0,2.0,8.0,11.0
1960,Great Britain,2.0,6.0,12.0,20.0,412.0,129.0,0,389.0,1,24.0,283.0,0.08480565371024736,6.0,7.0,11.0,24.0
1964,Great Britain,4.0,12.0,2.0,18.0,432.0,131.0,0,301.0,1,20.0,389.0,0.05141388174807198,2.0,6.0,12.0,20.0
1968,Great Britain,5.0,5.0,3.0,13.0,450.0,135.0,0,328.0,1,18.0,301.0,0.059800664451827246,4.0,12.0,2.0,18.0
1972,Great Britain,4.0,5.0,9.0,18.0,463.0,140.0,0,433.0,1,13.0,328.0,0.039634146341463415,5.0,5.0,3.0,13.0
1976,Great Britain,3.0,5.0,5.0,13.0,481.0,144.0,0,353.0,1,18.0,433.0,0.04157043879907621,4.0,5.0,9.0,18.0
1980,Great Britain,5.0,7.0,9.0,21.0,494.0,147.0,0,328.0,1,13.0,353.0,0.036827195467422094,3.0,5.0,5.0,13.0
1984,Great Britain,5.0,11.0,21.0,37.0,515.0,152.0,0,509.0,1,21.0,328.0,0.06402439024390244,5.0,7.0,9.0,21.0
1988,Great Britain,5.0,10.0,9.0,24.0,552.0,157.0,0,472.0,1,37.0,509.0,0.07269155206286837,5.0,11.0,21.0,37.0
1992,Great Britain,5.0,3.0,12.0,20.0,576.0,162.0,0,512.0,1,24.0,472.0,0.05084745762711865,5.0,10.0,9.0,24.0
1996,Great Britain,1.0,8.0,6.0,15.0,596.0,167.0,0,391.0,1,20.0,512.0,0.0390625,5.0,3.0,12.0,20.0
2000,Great Britain,11.0,10.0,7.0,28.0,611.0,168.0,0,415.0,1,15.0,391.0,0.03836317135549872,1.0,8.0,6.0,15.0
2004,Great Britain,9.0,9.0,12.0,30.0,639.0,179.0,0,360.0,1,28.0,415.0,0.06746987951807229,11.0,10.0,7.0,28.0
2008,Great Britain,19.0,13.0,19.0,51.0,669.0,188.0,0,420.0,1,30.0,360.0,0.08333333333333333,9.0,9.0,12.0,30.0
2012,Great Britain,29.0,18.0,18.0,65.0,720.0,207.0,1,684.0,1,51.0,420.0,0.12142857142857143,19.0,13.0,19.0,51.0
2016,Great Britain,27.0,23.0,17.0,67.0,785.0,236.0,0,478.0,1,65.0,684.0,0.09502923976608187,29.0,18.0,18.0,65.0
2020,Great Britain,22.0,20.0,22.0,64.0,852.0,263.0,0,548.0,1,67.0,478.0,0.1401673640167364,27.0,23.0,17.0,67.0
2024,Great Britain,14.0,22.0,29.0,65.0,916.0,285.0,0,533.0,1,64.0,548.0,0.11678832116788321,22.0,20.0,22.0,64.0
1896,Greece,10.0,18.0,19.0,47.0,0.0,0.0,1,148.0,1,,0.0,0.0,0.0,0.0,0.0,0.0
1900,Greece,0.0,0.0,0.0,0.0,47.0,10.0,0,4.0,1,47.0,148.0,0.31756756756756754,10.0,18.0,19.0,47.0
1904,Greece,1.0,0.0,1.0,2.0,47.0,10.0,0,17.0,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1908,Greece,0.0,3.0,1.0,4.0,49.0,11.0,0,49.0,1,2.0,17.0,0.11764705882352941,1.0,0.0,1.0,2.0
1912,Greece,1.0,0.0,1.0,2.0,53.0,11.0,0,77.0,1,4.0,49.0,0.08163265306122448,0.0,3.0,1.0,4.0
1920,Greece,0.0,1.0,0.0,1.0,55.0,12.0,0,98.0,1,2.0,77.0,0.025974025974025976,1.0,0.0,1.0,2.0
1924,Greece,0.0,0.0,0.0,0.0,56.0,12.0,0,79.0,1,1.0,98.0,0.01020408163265306,0.0,1.0,0.0,1.0
1928,Greece,0.0,0.0,0.0,0.0,56.0,12.0,0,47.0,1,0.0,79.0,0.0,0.0,0.0,0.0,0.0
1932,Greece,0.0,0.0,0.0,0.0,56.0,12.0,0,16.0,1,0.0,47.0,0.0,0.0,0.0,0.0,0.0
1936,Greece,0.0,0.0,0.0,0.0,56.0,12.0,0,64.0,1,0.0,16.0,0.0,0.0,0.0,0.0,0.0
1948,Greece,0.0,0.0,0.0,0.0,56.0,12.0,0,97.0,1,0.0,64.0,0.0,0.0,0.0,0.0,0.0
1952,Greece,0.0,0.0,0.0,0.0,56.0,12.0,0,54.0,1,0.0,97.0,0.0,0.0,0.0,0.0,0.0
1956,Greece,0.0,0.0,1.0,1.0,56.0,12.0,0,16.0,1,0.0,54.0,0.0,0.0,0.0,0.0,0.0
1960,Greece,1.0,0.0,0.0,1.0,57.0,12.0,0,59.0,1,1.0,16.0,0.0625,0.0,0.0,1.0,1.0
1964,Greece,0.0,0.0,0.0,0.0,58.0,13.0,0,19.0,1,1.0,59.0,0.01694915254237288,1.0,0.0,0.0,1.0
1968,Greece,0.0,0.0,1.0,1.0,58.0,13.0,0,44.0,1,0.0,19.0,0.0,0.0,0.0,0.0,0.0
1972,Greece,0.0,2.0,0.0,2.0,59.0,13.0,0,66.0,1,1.0,44.0,0.022727272727272728,0.0,0.0,1.0,1.0
1976,Greece,0.0,0.0,0.0,0.0,61.0,13.0,0,40.0,1,2.0,66.0,0.030303030303030304,0.0,2.0,0.0,2.0
1980,Greece,1.0,0.0,2.0,3.0,61.0,13.0,0,45.0,1,0.0,40.0,0.0,0.0,0.0,0.0,0.0
1984,Greece,0.0,1.0,1.0,2.0,64.0,14.0,0,73.0,1,3.0,45.0,0.06666666666666667,1.0,0.0,2.0,3.0
1988,Greece,0.0,0.0,1.0,1.0,66.0,14.0,0,72.0,1,2.0,73.0,0.0273972602739726,0.0,1.0,1.0,2.0
1992,Greece,2.0,0.0,0.0,2.0,67.0,14.0,0,76.0,1,1.0,72.0,0.013888888888888888,0.0,0.0,1.0,1.0
1996,Greece,4.0,4.0,0.0,8.0,69.0,16.0,0,180.0,1,2.0,76.0,0.02631578947368421,2.0,0.0,0.0,2.0
2000,Greece,4.0,6.0,3.0,13.0,77.0,20.0,0,175.0,1,8.0,180.0,0.044444444444444446,4.0,4.0,0.0,8.0
2004,Greece,6.0,6.0,4.0,16.0,90.0,24.0,1,499.0,1,13.0,175.0,0.07428571428571429,4.0,6.0,3.0,13.0
2008,Greece,0.0,2.0,1.0,3.0,106.0,30.0,0,176.0,1,16.0,499.0,0.03206412825651302,6.0,6.0,4.0,16.0
2012,Greece,0.0,0.0,2.0,2.0,109.0,30.0,0,115.0,1,3.0,176.0,0.017045454545454544,0.0,2.0,1.0,3.0
2016,Greece,3.0,1.0,2.0,6.0,111.0,30.0,0,104.0,1,2.0,115.0,0.017391304347826087,0.0,0.0,2.0,2.0
2020,Greece,2.0,1.0,1.0,4.0,117.0,33.0,0,100.0,1,6.0,104.0,0.057692307692307696,3.0,1.0,2.0,6.0
2024,Greece,1.0,1.0,6.0,8.0,121.0,35.0,0,126.0,1,4.0,100.0,0.04,2.0,1.0,1.0,4.0
1896,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1900,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0,7.0,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1992,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,1,0.0,7.0,0.0,0.0,0.0,0.0,0.0
1996,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2000,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2004,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2008,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2012,Grenada,1.0,0.0,0.0,1.0,0.0,0.0,0,8.0,1,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2016,Grenada,0.0,1.0,0.0,1.0,1.0,1.0,0,6.0,1,1.0,8.0,0.125,1.0,0.0,0.0,1.0
2020,Grenada,0.0,0.0,1.0,1.0,2.0,1.0,0,6.0,1,1.0,6.0,0.16666666666666666,0.0,1.0,0.0,1.0
2024,Grenada,0.0,0.0,2.0,2.0,3.0,1.0,0,6.0,1,1.0,6.0,0.16666666666666666,0.0,0.0,1.0,1.0
1896,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1900,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1948,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0,35.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
1960,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0,67.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0,11.0,1,0.0,67.0,0.0,0.0,0.0,0.0,0.0
1976,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0,28.0,1,0.0,11.0,0.0,0.0,0.0,0.0,0.0
1980,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,1,0.0,28.0,0.0,0.0,0.0,0.0,0.0
1984,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0,53.0,1,0.0,10.0,0.0,0.0,0.0,0.0,0.0
1988,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0,37.0,1,0.0,53.0,0.0,0.0,0.0,0.0,0.0
1992,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0,41.0,1,0.0,37.0,0.0,0.0,0.0,0.0,0.0
1996,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0,28.0,1,0.0,41.0,0.0,0.0,0.0,0.0,0.0
2000,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0,18.0,1,0.0,28.0,0.0,0.0,0.0,0.0,0.0
2004,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,1,0.0,18.0,0.0,0.0,0.0,0.0,0.0
2008,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0,13.0,1,0.0,19.0,0.0,0.0,0.0,0.0,0.0
2012,Guatemala,0.0,1.0,0.0,1.0,0.0,0.0,0,24.0,1,0.0,13.0,0.0,0.0,0.0,0.0,0.0
2016,Guatemala,0.0,0.0,0.0,0.0,1.0,0.0,0,25.0,1,1.0,24.0,0.041666666666666664,0.0,1.0,0.0,1.0
2020,Guatemala,0.0,0.0,0.0,0.0,1.0,0.0,0,24.0,1,0.0,25.0,0.0,0.0,0.0,0.0,0.0
2024,Guatemala,1.0,0.0,1.0,2.0,1.0,0.0,0,16.0,1,0.0,24.0,0.0,0.0,0.0,0.0,0.0
1896,Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1900,Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,0.0,7.0,0.0,0.0,0.0,0.0,0.0
1956,Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1960,Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1964,Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1968,Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1972,Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1976,Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1980,Guyana,0.0,0.0,1.0,1.0,0.0,0.0,0,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,Guyana,0.0,0.0,0.0,0.0,1.0,0.0,0,12.0,1,1.0,10.0,0.1,0.0,0.0,1.0,1.0
1988,Guyana,0.0,0.0,0.0,0.0,1.0,0.0,0,8.0,1,0.0,12.0,0.0,0.0,0.0,0.0,0.0
1992,Guyana,0.0,0.0,0.0,0.0,1.0,0.0,0,7.0,1,0.0,8.0,0.0,0.0,0.0,0.0,0.0
1996,Guyana,0.0,0.0,0.0,0.0,1.0,0.0,0,9.0,1,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2000,Guyana,0.0,0.0,0.0,0.0,1.0,0.0,0,4.0,1,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2004,Guyana,0.0,0.0,0.0,0.0,1.0,0.0,0,4.0,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2008,Guyana,0.0,0.0,0.0,0.0,1.0,0.0,0,4.0,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2012,Guyana,0.0,0.0,0.0,0.0,1.0,0.0,0,6.0,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2016,Guyana,0.0,0.0,0.0,0.0,1.0,0.0,0,7.0,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2020,Guyana,0.0,0.0,0.0,0.0,1.0,0.0,0,7.0,1,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2024,Guyana,0.0,0.0,0.0,0.0,1.0,0.0,0,5.0,1,0.0,7.0,0.0,0.0,0.0,0.0,0.0
1896,Haiti,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1900,Haiti,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,Haiti,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1908,Haiti,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,Haiti,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,Haiti,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,Haiti,0.0,0.0,1.0,1.0,0.0,0.0,0,16.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,Haiti,0.0,1.0,0.0,1.0,1.0,0.0,0,3.0,1,1.0,16.0,0.0625,0.0,0.0,1.0,1.0
1932,Haiti,0.0,0.0,0.0,0.0,2.0,0.0,0,3.0,1,1.0,3.0,0.3333333333333333,0.0,1.0,0.0,1.0
1936,Haiti,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1948,Haiti,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,Haiti,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,Haiti,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,Haiti,0.0,0.0,0.0,0.0,2.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,Haiti,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1968,Haiti,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,Haiti,0.0,0.0,0.0,0.0,2.0,0.0,0,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,Haiti,0.0,0.0,0.0,0.0,2.0,0.0,0,14.0,1,0.0,7.0,0.0,0.0,0.0,0.0,0.0
1980,Haiti,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
